ID,text,source,cleantext,label1,label2,label3,final_label
2056,"ক্রোমোজোমের প্রোটিন দুই ধরনের, যথা- হিসটোন ও ননহিসটোন।",HSC Biology,ক্রোমোজোমের প্রোটিন দুই ধরনের যথা হিসটোন ও ননহিসটোন,Biology,Biology,Biology,Biology
2057,"ক্রোমোজোমে ডিএনএ পলিমারেজ, RNA পলিমারেজ, নিউক্লিওসাইডেজ, ট্রাইফসফেটেজ প্রভৃতি এনজাইম পাওয়া যায় ।",HSC Biology,ক্রোমোজোমে ডিএনএ পলিমারেজ পলিমারেজ নিউক্লিওসাইডেজ ট্রাইফসফেটেজ প্রভৃতি এনজাইম পাওয়া যায়,Biology,Biology,Biology,Biology
2058,ক্রোমোজোম ডিএনএ বা জিন ধারণ করে।,HSC Biology,ক্রোমোজোম ডিএনএ বা জিন ধারণ করে,Biology,Biology,Biology,Biology
2059,কোষ বিভাজনের সময় ক্রোমোজোমের পরিবর্তনের ফলে জিনের পুনর্বিন্যাস ঘটে এবং অভিব্যক্তির ধারাকে প্রভাবান্বিত করে।,HSC Biology,কোষ বিভাজনের সময় ক্রোমোজোমের পরিবর্তনের ফলে জিনের পুনর্বিন্যাস ঘটে এবং অভিব্যক্তির ধারাকে প্রভাবান্বিত করে,Biology,Biology,Biology,Biology
2060,ক্রোমোজোম হলো নিউক্লিক এসিড ও প্রোটিন দ্বারা গঠিত একটি জটিল বন্ধু যার মাধ্যমে জীবের সকল বৈশিষ্ট্য বংশ পরম্পরায় বাহিত হয়।,HSC Biology,ক্রোমোজোম হলো নিউক্লিক এসিড ও প্রোটিন দ্বারা গঠিত একটি জটিল বন্ধু যার মাধ্যমে জীবের সকল বৈশিষ্ট্য বংশ পরম্পরায় বাহিত হয়,Biology,Biology,Biology,Biology
2061,যে সকল উপাদানের মাধ্যমে মাতা-পিতার বৈশিষ্ট্যাবলি তাদের সন্তান-সন্ততিতে স্থানান্তরিত হয় তাদেরকে বংশগতীয় বস্তু বলা হয়।,HSC Biology,যে সকল উপাদানের মাধ্যমে মাতাপিতার বৈশিষ্ট্যাবলি তাদের সন্তানসন্ততিতে স্থানান্তরিত হয় তাদেরকে বংশগতীয় বস্তু বলা হয়,Biology,Biology,Biology,Biology
2062,"ডিএনএ সব কোষে বিদ্যমান, স্ববিভাজনে সক্ষম, যথেষ্ট রাসায়নিক প্রকরণ তৈরি করতে পারে এবং জেনেটিক তথ্যের বাহক হিসেবে কাজ করে তাই বংশগতীয় বস্তু হিসেবে ডিএনএ-এর অবদান অনেক বেশি।",HSC Biology,ডিএনএ সব কোষে বিদ্যমান স্ববিভাজনে সক্ষম যথেষ্ট রাসায়নিক প্রকরণ তৈরি করতে পারে এবং জেনেটিক তথ্যের বাহক হিসেবে কাজ করে তাই বংশগতীয় বস্তু হিসেবে ডিএনএএর অবদান অনেক বেশি,Biology,Biology,Biology,Biology
2063,"ডিএনএ হলো সাধারণত দ্বিসূত্রক, স্বপ্রজননক্ষম, পরিব্যক্তিতে সক্ষম, বিভিন্ন জৈবিক কাজের নিয়ন্ত্রক এবং বংশগতীয় বৈশিষ্ট্যাবলির ধারক ও বাহক।",HSC Biology,ডিএনএ হলো সাধারণত দ্বিসূত্রক স্বপ্রজননক্ষম পরিব্যক্তিতে সক্ষম বিভিন্ন জৈবিক কাজের নিয়ন্ত্রক এবং বংশগতীয় বৈশিষ্ট্যাবলির ধারক ও বাহক,Biology,Biology,Biology,Biology
2064,ডিএনএ অণুর গাঠনিক একক হলো নিউক্লিওটাইড ।,HSC Biology,ডিএনএ অণুর গাঠনিক একক হলো নিউক্লিওটাইড,Biology,Biology,Biology,Biology
2065,"সকল সজীব কোষের সাইটোপ্লাজমে মুক্ত অবস্থায় এবং বিভিন্ন অঙ্গাণু বা বস্তুর (মাইটোকন্ড্রিয়া, ক্লোরোপ্লাস্ট, ক্রোমোজোম ইত্যাদি) সাথে যুক্ত অবস্থায় RNA থাকে।",HSC Biology,সকল সজীব কোষের সাইটোপ্লাজমে মুক্ত অবস্থায় এবং বিভিন্ন অঙ্গাণু বা বস্তুর মাইটোকন্ড্রিয়া ক্লোরোপ্লাস্ট ক্রোমোজোম ইত্যাদি সাথে যুক্ত অবস্থায় থাকে,Biology,Biology,Biology,Biology
